order_id,order_code,customer,product_name,quantity,scraped_at
524153,SO18072025:0933979,Tiktok,Larita Aly MG0524_24 M Black,1,2025-07-19T02:48:33.022443
524153,SO18072025:0933979,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022443
524153,SO18072025:0933979,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022443
524148,SO18072025:0933974,Ngọc Bích,Larita Juden MG0624_28 L Pink,1,2025-07-19T02:48:33.022473
524148,SO18072025:0933974,Ngọc Bích,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022473
524148,SO18072025:0933974,Ngọc Bích,Mia Pack-it shoes bag II S Orange,1,2025-07-19T02:48:33.022473
524152,SO18072025:0933978,Tiktok,Larita Gin AH0225_28 L Pink,1,2025-07-19T02:48:33.022485
524152,SO18072025:0933978,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022485
524152,SO18072025:0933978,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022485
524151,SO18072025:0933977,Shopee,Larita Rota MG0324_20 S Black,1,2025-07-19T02:48:33.022495
524151,SO18072025:0933977,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022495
524151,SO18072025:0933977,Shopee,The Travel Star Matte Cover_20 S Black,1,2025-07-19T02:48:33.022495
524150,SO18072025:0933976,Tiktok,Larita Aly MG0524_20 S Light Blue,1,2025-07-19T02:48:33.022505
524150,SO18072025:0933976,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022505
524150,SO18072025:0933976,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022505
524145,SO18072025:0933971,Shopee,Larita Weny MG1024_20 S Pink,1,2025-07-19T02:48:33.022516
524145,SO18072025:0933971,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022516
524145,SO18072025:0933971,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-19T02:48:33.022516
524138,SO18072025:0933964,Tiktok,Larita Aly MG0524_24 M Yellow,1,2025-07-19T02:48:33.022526
524138,SO18072025:0933964,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022526
524138,SO18072025:0933964,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022526
524137,SO18072025:0933963,Tiktok,Larita Omi AH0125_28 L Dark Blue,2,2025-07-19T02:48:33.022536
524137,SO18072025:0933963,Tiktok,"Mia Cover City 2_29"" L Black",2,2025-07-19T02:48:33.022536
524137,SO18072025:0933963,Tiktok,The Travel Star TA33217 Travel Neck Pillow S Dark Red,1,2025-07-19T02:48:33.022536
524137,SO18072025:0933963,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022536
524137,SO18072025:0933963,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022536
524133,SO18072025:0933959,Vương Quốc Minh,Larita Lena LK0225_24 M Green,1,2025-07-19T02:48:33.022545
524133,SO18072025:0933959,Vương Quốc Minh,Larita Lena LK0225_20 S Green,1,2025-07-19T02:48:33.022545
524133,SO18072025:0933959,Vương Quốc Minh,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-19T02:48:33.022545
524133,SO18072025:0933959,Vương Quốc Minh,Giảm voucher,1,2025-07-19T02:48:33.022545
524133,SO18072025:0933959,Vương Quốc Minh,Giảm khác,1,2025-07-19T02:48:33.022545
524132,SO18072025:0933958,Lê Đức Hùng,Larita Yuno AH0325_20 S Dark Blue,1,2025-07-19T02:48:33.022553
524132,SO18072025:0933958,Lê Đức Hùng,Thu phí vận chuyển,1,2025-07-19T02:48:33.022553
524132,SO18072025:0933958,Lê Đức Hùng,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-19T02:48:33.022553
524126,SO18072025:0933952,Thủy Lương,Larita Lena LK0225_24 M Green,1,2025-07-19T02:48:33.022561
524126,SO18072025:0933952,Thủy Lương,The Travel Star Clearguard Cover_20 S Black,1,2025-07-19T02:48:33.022561
524126,SO18072025:0933952,Thủy Lương,Mia Luggage Tag S Orange,2,2025-07-19T02:48:33.022561
524126,SO18072025:0933952,Thủy Lương,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-19T02:48:33.022561
524126,SO18072025:0933952,Thủy Lương,Larita Lena LK0225_20 S Green,1,2025-07-19T02:48:33.022561
524134,SO18072025:0933960,Shopee,Pisani Lani TR608_28 L Black,1,2025-07-19T02:48:33.022569
524134,SO18072025:0933960,Shopee,Larita Juden MG0624_24 M Black,1,2025-07-19T02:48:33.022569
524134,SO18072025:0933960,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022569
524134,SO18072025:0933960,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022569
524134,SO18072025:0933960,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-19T02:48:33.022569
524134,SO18072025:0933960,Shopee,"Mia Cover City 2_28"" L Black",1,2025-07-19T02:48:33.022569
524134,SO18072025:0933960,Shopee,The Travel Star Matte Cover_24 M Black,1,2025-07-19T02:48:33.022569
524135,SO18072025:0933961,Shopee,"Mia Cover City 2_28"" L Black",1,2025-07-19T02:48:33.022577
524125,SO18072025:0933951,C linh,Larita Resin Charm Freesize Multicolor,10,2025-07-19T02:48:33.022586
524123,SO18072025:0933949,Tiktok,Pisani Lani TR608_28 L Black,1,2025-07-19T02:48:33.022594
524123,SO18072025:0933949,Tiktok,"Mia Cover City 2_28"" L Black",1,2025-07-19T02:48:33.022594
524123,SO18072025:0933949,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022594
524122,SO18072025:0933948,Tiktok,Larita Aly MG0524_28 L Yellow,1,2025-07-19T02:48:33.022602
524122,SO18072025:0933948,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022602
524122,SO18072025:0933948,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022602
524118,SO18072025:0933944,Tiktok,Larita Aly MG0524_28 L Blue,1,2025-07-19T02:48:33.022611
524118,SO18072025:0933944,Tiktok,Larita Aly MG0524_20 S Blue,1,2025-07-19T02:48:33.022611
524118,SO18072025:0933944,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022611
524118,SO18072025:0933944,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022611
524118,SO18072025:0933944,Tiktok,Giảm khác,1,2025-07-19T02:48:33.022611
524113,SO18072025:0933939,Khanh,Larita Yuno AH0325_20 S Yellow,1,2025-07-19T02:48:33.022620
524113,SO18072025:0933939,Khanh,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-19T02:48:33.022620
524113,SO18072025:0933939,Khanh,Thu phí vận chuyển,1,2025-07-19T02:48:33.022620
524120,SO18072025:0933946,Shopee,Larita Miyo AH01252_24 M Yellow,1,2025-07-19T02:48:33.022628
524120,SO18072025:0933946,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-19T02:48:33.022628
524120,SO18072025:0933946,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022628
524117,SO18072025:0933943,Tiktok,Larita Aly MG0524_28 L Light Blue,1,2025-07-19T02:48:33.022636
524117,SO18072025:0933943,Tiktok,Larita Aly MG0524_20 S Light Blue,1,2025-07-19T02:48:33.022636
524117,SO18072025:0933943,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022636
524117,SO18072025:0933943,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-19T02:48:33.022636
524117,SO18072025:0933943,Tiktok,Giảm khác,1,2025-07-19T02:48:33.022636
524119,SO18072025:0933945,Lazada,Larita Zeni LK0325_24 M Light Blue,1,2025-07-19T02:48:33.022645
524119,SO18072025:0933945,Lazada,The Travel Star Summer Vibe Pouch S Green,1,2025-07-19T02:48:33.022645
524119,SO18072025:0933945,Lazada,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022645
524119,SO18072025:0933945,Lazada,Giảm khác,1,2025-07-19T02:48:33.022645
524112,SO18072025:0933938,Shopee,Larita Rota MG0324_24 M Black,1,2025-07-19T02:48:33.022654
524112,SO18072025:0933938,Shopee,The Travel Star Matte Cover_24 M Black,1,2025-07-19T02:48:33.022654
524112,SO18072025:0933938,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022654
524105,SO18072025:0933931,Hán Thanh Hương,Larita Lena LK0225_28 L Black,1,2025-07-19T02:48:33.022662
524105,SO18072025:0933931,Hán Thanh Hương,Larita Lena LK0225_20 S Pink,1,2025-07-19T02:48:33.022662
524105,SO18072025:0933931,Hán Thanh Hương,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-19T02:48:33.022662
524105,SO18072025:0933931,Hán Thanh Hương,Mia Luggage Tag S Orange,2,2025-07-19T02:48:33.022662
524105,SO18072025:0933931,Hán Thanh Hương,Giảm khác,1,2025-07-19T02:48:33.022662
524110,SO18072025:0933936,Shopee,Larita Miyo AH01252_28 L Yellow,1,2025-07-19T02:48:33.022674
524110,SO18072025:0933936,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-19T02:48:33.022674
524110,SO18072025:0933936,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022674
524104,SO18072025:0933930,Chị Mai Hiền,Larita Yuno AH0325_20 S Yellow,1,2025-07-19T02:48:33.022682
524104,SO18072025:0933930,Chị Mai Hiền,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-19T02:48:33.022682
524104,SO18072025:0933930,Chị Mai Hiền,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022682
524104,SO18072025:0933930,Chị Mai Hiền,Thu phí vận chuyển,1,2025-07-19T02:48:33.022682
524109,SO18072025:0933935,Tiktok,"Mia Cover City 2_28"" L Black",1,2025-07-19T02:48:33.022691
524103,SO18072025:0933929,Shopee,Larita Rota MG0324_20 S Blue,1,2025-07-19T02:48:33.022699
524103,SO18072025:0933929,Shopee,The Travel Star Matte Cover_20 S Black,1,2025-07-19T02:48:33.022699
524103,SO18072025:0933929,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022699
524100,SO18072025:0933926,Tiktok,Pisani Lani TR608_28 L Black,1,2025-07-19T02:48:33.022708
524100,SO18072025:0933926,Tiktok,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022708
524100,SO18072025:0933926,Tiktok,"Mia Cover City 2_28"" L Black",1,2025-07-19T02:48:33.022708
524111,SO18072025:0933937,Shopee,Pisani Reito YG086L_28 L Pink,1,2025-07-19T02:48:33.022717
524111,SO18072025:0933937,Shopee,Mia Luggage Tag S Orange,1,2025-07-19T02:48:33.022717
524111,SO18072025:0933937,Shopee,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-19T02:48:33.022717
524111,SO18072025:0933937,Shopee,"Mia Cover City 2_28"" L Black",1,2025-07-19T02:48:33.022717
524111,SO18072025:0933937,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-19T02:48:33.022717
524101,SO18072025:0933927,Shopee,"Mia Cover City 2_24"" M Black",1,2025-07-19T02:48:33.022726
524098,SO18072025:0933924,Hồ Linh,Larita Yuno AH0325_20 S Dark Blue,1,2025-07-19T02:48:33.022735
524098,SO18072025:0933924,Hồ Linh,Thu phí vận chuyển,1,2025-07-19T02:48:33.022735
