order_id,order_code,customer,product_name,quantity,scraped_at
522196,SO16072025:0932389,Shopee,Larita Juden MG0624_20 S Blue,1,2025-07-17T02:44:40.902583
522196,SO16072025:0932389,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902583
522196,SO16072025:0932389,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902583
522194,SO16072025:0932387,Nguyễn Minh Thư,Larita Gin AH0225_24 M Yellow,1,2025-07-17T02:44:40.902621
522194,SO16072025:0932387,Nguyễn Minh Thư,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902621
522194,SO16072025:0932387,Nguyễn Minh Thư,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902621
522192,SO16072025:0932385,Tiktok,Larita Aly MG0524_24 M Black,1,2025-07-17T02:44:40.902631
522192,SO16072025:0932385,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902631
522192,SO16072025:0932385,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902631
522193,SO16072025:0932386,Shopee,Larita Juden MG0624_24 M Pink,1,2025-07-17T02:44:40.902640
522193,SO16072025:0932386,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902640
522193,SO16072025:0932386,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902640
522187,SO16072025:0932380,Tiktok,Larita Aly MG0524_24 M Yellow,1,2025-07-17T02:44:40.902648
522187,SO16072025:0932380,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902648
522187,SO16072025:0932380,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902648
522179,SO16072025:0932372,Tiktok,Larita Aly MG0524_24 M Blue,1,2025-07-17T02:44:40.902656
522179,SO16072025:0932372,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902656
522179,SO16072025:0932372,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902656
522195,SO16072025:0932388,Shopee,Larita Rota MG0324_20 S Black,1,2025-07-17T02:44:40.902664
522195,SO16072025:0932388,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902664
522195,SO16072025:0932388,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902664
522182,SO16072025:0932375,Shopee,Larita Zeni LK0325_24 M Red,1,2025-07-17T02:44:40.902671
522182,SO16072025:0932375,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902671
522182,SO16072025:0932375,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902671
522174,SO16072025:0932367,Ngọc Hằng,Larita Yuno AH0325_20 S Dark Blue,1,2025-07-17T02:44:40.902687
522174,SO16072025:0932367,Ngọc Hằng,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-17T02:44:40.902687
522191,SO16072025:0932384,Shopee,Larita Zeni LK0325_19 S Light Blue,1,2025-07-17T02:44:40.902694
522191,SO16072025:0932384,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902694
522191,SO16072025:0932384,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902694
522170,SO16072025:0932363,Giềng Síu Minh,Larita Manzo AH0724_28 L Dark Blue,1,2025-07-17T02:44:40.902701
522184,SO16072025:0932377,Shopee,Larita Miyo AH01252_24 M Mint,1,2025-07-17T02:44:40.902708
522184,SO16072025:0932377,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902708
522184,SO16072025:0932377,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902708
522183,SO16072025:0932376,Shopee,Larita Rota MG0324_28 L Mint,1,2025-07-17T02:44:40.902716
522183,SO16072025:0932376,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902716
522183,SO16072025:0932376,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902716
522186,SO16072025:0932379,Shopee,Larita Rota MG0324_20 S Pink,1,2025-07-17T02:44:40.902724
522186,SO16072025:0932379,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902724
522186,SO16072025:0932379,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902724
522178,SO16072025:0932371,Tiktok,Larita Omi AH0125_24 M White,1,2025-07-17T02:44:40.902739
522178,SO16072025:0932371,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902739
522178,SO16072025:0932371,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902739
522180,SO16072025:0932373,Tiktok,Larita Lusy AH1024_20 S Purple,1,2025-07-17T02:44:40.902746
522180,SO16072025:0932373,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902746
522180,SO16072025:0932373,Tiktok,The Travel Star Matte Cover_20 S Black,1,2025-07-17T02:44:40.902746
522181,SO16072025:0932374,Tiktok,Larita MONZA ID2032_20 S Mint,1,2025-07-17T02:44:40.902754
522181,SO16072025:0932374,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902754
522181,SO16072025:0932374,Tiktok,The Travel Star Matte Cover_20 S Black,1,2025-07-17T02:44:40.902754
522164,SO16072025:0932357,Shopee,Larita Rota MG0324_24 M Pink,1,2025-07-17T02:44:40.902761
522164,SO16072025:0932357,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902761
522164,SO16072025:0932357,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902761
522163,SO16072025:0932356,Shopee,Larita Miyo AH01252_24 M Light Purple,1,2025-07-17T02:44:40.902768
522163,SO16072025:0932356,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902768
522163,SO16072025:0932356,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902768
522177,SO16072025:0932370,Tiktok,Larita Gin AH0225_28 L Mint,1,2025-07-17T02:44:40.902775
522177,SO16072025:0932370,Tiktok,The Travel Star Matte Cover_28 L Black,1,2025-07-17T02:44:40.902775
522177,SO16072025:0932370,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902775
522169,SO16072025:0932362,Tiktok,Larita Aly MG0524_24 M Black,1,2025-07-17T02:44:40.902783
522169,SO16072025:0932362,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902783
522169,SO16072025:0932362,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902783
522160,SO16072025:0932353,Định thị Ngọc Đồng,Larita Yuno AH0325_20 S Yellow,1,2025-07-17T02:44:40.902790
522160,SO16072025:0932353,Định thị Ngọc Đồng,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-17T02:44:40.902790
522172,SO16072025:0932365,Tiktok,Larita Aly MG0524_20 S Black,1,2025-07-17T02:44:40.902796
522172,SO16072025:0932365,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902796
522172,SO16072025:0932365,Tiktok,The Travel Star Matte Cover_20 S Black,1,2025-07-17T02:44:40.902796
522173,SO16072025:0932366,Tiktok,Pisani Lani TR608_28 L Light Blue,1,2025-07-17T02:44:40.902804
522173,SO16072025:0932366,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902804
522173,SO16072025:0932366,Tiktok,"Mia Cover City 2_28"" L Black",1,2025-07-17T02:44:40.902804
522173,SO16072025:0932366,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-17T02:44:40.902804
522176,SO16072025:0932369,Tiktok,Larita Gin AH0225_24 M Yellow,1,2025-07-17T02:44:40.902811
522176,SO16072025:0932369,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902811
522176,SO16072025:0932369,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902811
522157,SO16072025:0932350,Nguyễn Thị Phương Loan,Larita Yuno AH0325_20 S Red,1,2025-07-17T02:44:40.902818
522157,SO16072025:0932350,Nguyễn Thị Phương Loan,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-17T02:44:40.902818
522165,SO16072025:0932358,Shopee,Larita Manzo AH0724_28 L Dark Grey,1,2025-07-17T02:44:40.902825
522165,SO16072025:0932358,Shopee,Mia Pack-it shoes bag II S Orange,1,2025-07-17T02:44:40.902825
522165,SO16072025:0932358,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902825
522175,SO16072025:0932368,Tiktok,Pisani Lani TR608_28 L Light Blue,1,2025-07-17T02:44:40.902832
522175,SO16072025:0932368,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902832
522175,SO16072025:0932368,Tiktok,"Mia Cover City 2_28"" L Black",1,2025-07-17T02:44:40.902832
522175,SO16072025:0932368,Tiktok,The Travel Star laundry bag S Orange,1,2025-07-17T02:44:40.902832
522167,SO16072025:0932360,Shopee,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902839
522142,SO16072025:0932335,Tiktok,Larita Aly MG0524_24 M Blue,1,2025-07-17T02:44:40.902846
522142,SO16072025:0932335,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902846
522142,SO16072025:0932335,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902846
522166,SO16072025:0932359,Shopee,The Travel Star Multi-use Bag with Shoes Pocket XL Black,1,2025-07-17T02:44:40.902854
522159,SO16072025:0932352,Lazada,Larita MONZA ID2032_20 S Gray,1,2025-07-17T02:44:40.902861
522159,SO16072025:0932352,Lazada,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902861
522159,SO16072025:0932352,Lazada,Giảm khác,1,2025-07-17T02:44:40.902861
522141,SO16072025:0932334,Tiktok,Larita Aly MG0524_24 M Yellow,1,2025-07-17T02:44:40.902868
522141,SO16072025:0932334,Tiktok,The Travel Star Matte Cover_24 M Black,1,2025-07-17T02:44:40.902868
522141,SO16072025:0932334,Tiktok,Mia Luggage Tag S Orange,1,2025-07-17T02:44:40.902868
522130,SO16072025:0932323,Chị Nguyên,Larita Yuno AH0325_20 S Yellow,1,2025-07-17T02:44:40.902875
522130,SO16072025:0932323,Chị Nguyên,"Mia Cover City 2_20"" S Black",2,2025-07-17T02:44:40.902875
522130,SO16072025:0932323,Chị Nguyên,Mia Gối Hơi Du Lịch Gấp Gọn S Orange,1,2025-07-17T02:44:40.902875
522155,SO16072025:0932348,Shopee,Larita Miyo AH01252_28 L Light Purple,1,2025-07-17T02:44:40.902882
